20881,15943.516239500485
20882,12540.434635934165
20883,8998.098949724847
20884,15629.174373433862
20885,13649.158012105778
20886,14992.520523854637
20887,14992.081049990325
20888,32538.487432428323
20889,20968.726394340647
20890,16178.834624768317
20891,17885.287448602736
20892,11413.870744813335
20893,28949.67039216626
20894,21927.957689212344
20895,20716.508636228016
20896,26102.79579824954
20897,11294.222637616102
20898,27855.9903809241
20899,24522.17192880388
20900,13460.208437428426
20901,15741.777840917197
20902,7653.539891518756
20903,21159.427915002794
20904,16684.729665198793
20905,16964.34466757449
20906,13439.990080071602
20907,15287.018952499862
20908,17801.26240055827
20909,36311.51638966233
20910,14454.482680279685
20911,12942.089450452742
20912,15569.92866276633
20913,14877.417296844118
20914,10603.002480091542
20915,12902.042647053097
20916,17829.30451804061
20917,22377.851897639237
20918,19015.946570137272
20919,34965.7516326415
20920,26515.064349730623
20921,22150.037326239977
20922,11922.074345019544
20923,15249.555796952522
20924,14574.310171601526
20925,19878.625998427455
20926,19147.20909749454
20927,15680.967470140447
20928,25471.78012242342
20929,11762.329823560085
20930,12734.864778384015
20931,16901.34927308345
20932,15904.990274044094
20933,15390.03970706099
20934,14505.902473880193
20935,36041.732948137316
20936,25759.186591071862
20937,20100.28290665602
20938,19332.637164963187
20939,14881.786418879088
20940,16668.185685672674
20941,16567.05558184097
20942,25606.307285825602
20943,16643.314072128378
20944,16055.629652414786
20945,13332.66586184813
20946,15725.40199076611
20947,20318.6349591753
20948,15797.097985443654
20949,10284.45168050224
20950,12769.884963553663
20951,15285.70366280037
20952,17087.501379887624
20953,12989.593645346476
20954,19330.564107903752
20955,14927.09579726769
20956,25437.591598874067
20957,24139.103743067768
20958,17143.10717917353
20959,10365.924702541713
20960,13486.457863999749
20961,14580.369822822448
20962,18530.31629889136
20963,14665.557356633619
20964,30386.62552706224
20965,23188.600111959677
20966,26182.49707060546
20967,12916.477776056336
20968,21829.9759348196
20969,17091.546697458005
20970,13753.518511340948
20971,15811.57630669219
20972,28628.302068321664
20973,12675.904686256006
20974,16968.399032009667
20975,13957.947968340808
20976,17003.882122575393
20977,11047.331018572315
20978,19792.03126109118
20979,13454.013282116503
20980,21513.138625379786
20981,35766.61971572291
20982,11538.17576121009
20983,20206.43132219472
20984,10043.901285745957
20985,13559.786728042498
20986,15543.868764646355
20987,14809.611249993788
20988,16371.639585232178
20989,35871.18438253008
20990,21775.33142910931
20991,9720.550072008245
20992,11412.415896468903
20993,17988.959184493106
20994,13889.102213391472
20995,17790.676413938818
20996,12966.756605006056
20997,17788.808298418
20998,17825.14707588996
20999,20473.53292706477
21000,15663.361385504231
21001,21306.997035869997
21002,27230.033028829283
21003,17946.240645786565
21004,16585.05329983113
21005,12611.400568589246
21006,10106.88646372873
21007,14311.3175545996
21008,38355.998024362474
21009,21945.795227439154
21010,18459.077337046172
21011,9630.508491331066
21012,15166.79112713894
21013,19817.513737124253
21014,14650.115400478133
21015,9534.452299381377
21016,17390.405920293797
21017,38912.80474095774
21018,26497.264801354882
21019,13262.432036588894
21020,22374.274237313268
21021,14073.542255785123
21022,18571.977112717206
21023,21459.48275836149
21024,13923.177785154268
21025,26935.498167548707
21026,16142.32419350796
21027,18983.832054339317
21028,17411.82590657961
21029,16144.084843223953
21030,17110.8568155052
21031,10907.987259493482
21032,25968.2947841258
21033,20444.51577188672
21034,29240.725163221476
21035,11973.417585320569
21036,16955.521722631132
21037,13347.316138791535
21038,22124.68345593116
21039,25972.295823608823
21040,19811.498404671445
21041,17184.047138516613
21042,19965.185149561694
21043,23443.64280084076
21044,43660.597129896436
21045,13591.716290262528
21046,21933.00353582421
21047,30771.342995993135
21048,15868.24251276942
21049,18417.731040123435
21050,15448.0449655179
21488,23288.889325382635
21489,18430.727886136603
21490,21256.384246380312
21491,18719.024247374095
21492,14520.341062063386
21493,22972.090745228743
21494,13428.611807587682
21495,22941.0081292101
21496,12221.224613937547
21497,20551.808163781272
21498,14539.325248081848
21499,25553.230735976576
21500,17301.63999792297
21501,15714.411110051955
21502,17825.175370121848
21503,36735.03564593267
21504,11664.18993181276
21505,22084.51564298351
21506,17190.112744452003
21507,15214.282387768046
21508,11413.59725544672
21509,18186.848880513688
21510,19863.735194319175
21511,23968.116381598644
21512,14850.628924892522
21513,22746.889946387866
21514,26747.545633710706
21515,20492.0419521616
21516,15512.309731650554
21517,19205.716028383853
21518,24063.553548343498
21519,16011.19301934386
21520,18930.69310360888
21521,22686.11432523305
21522,9577.625900325713
21523,10896.723142480882
21524,20564.325173429974
21525,14068.109375750922
21526,36173.75026642821
21527,18138.631517327107
21528,12153.132404877872
21529,18974.484227665576
21530,18654.3699106435
21531,16079.161281176086
21532,13478.395178227012
21533,15264.244017636907
21534,20320.710625272477
21535,32639.03061281851
21536,16192.167491993552
21537,15338.692957997142
21538,23645.13127064366
21539,15589.090828134696
21540,10772.583103246518
21541,14939.871579455159
21542,23295.184692188493
21543,25692.898174820835
21544,26509.49080583422
21545,9024.359899178415
21546,25754.51579105213
21547,19198.09696226763
21548,16193.796546515188
21549,15180.898290100065
21550,11676.34411306194
21551,17932.900672259224
21552,14028.83916015448
21553,20236.42411284369
21554,41233.5992037067
21555,14393.698897821136
21556,15551.786857203935
21557,19441.05246033977
21558,16227.74095246656
21559,18031.18817598116
21560,22767.16004603009
21561,29717.481521814327
21562,26039.468588452568
21563,16714.930464356185
21564,12172.24764855423
21565,20221.613549358917
21566,16125.248333860585
21567,15176.165910504424
21568,10388.985958377947
21569,42856.67927497561
21570,18357.444354252075
21571,18533.691612172654
21572,19878.675635623782
21573,18879.679413756287
21574,16787.59229327333
21575,10884.899898453612
21576,21656.958461379214
21577,18998.39604883933
21578,12699.714660587686
21579,25627.31701828005
21580,14420.929115759605
21581,15606.58872363999
21582,25176.59481953276
21583,15540.65174042283
21584,21768.922260534287
21585,16787.341667266166
21586,9782.333241985154
21587,19098.442489219557
21588,14231.605917652661
21589,29603.711868129187
21590,22184.936536571615
21591,24140.3495469191
21592,11651.09617969338
21593,19229.960286614893
21594,16897.308745926835
21595,20139.690781877373
21596,18214.061543330114
21597,12825.756506208687
21598,25572.095920759835
21599,25629.075588668078
21600,41209.95584635869
21601,12470.339673205173
21602,21692.842496555335
21603,15983.220785567337
21604,19588.0835660856
21605,10960.65278142172
21606,16785.677195685523
21607,14834.75329395124
21608,22145.940873820666
21609,26152.234971994145
21610,12517.852032897694
21611,14938.388472746981
21612,22298.8056979933
21613,21033.4848351721
21614,19652.400670238996
21615,15625.526404026572
21616,28503.56376017308
21617,23139.850298103236
21618,12712.83911192179
21619,12490.34069514066
21620,18200.90227689469
21621,18470.31057638768
21622,12604.515136219365
21623,10390.740475943694
21624,28006.36885844975
21625,16453.623035160126
21626,13755.455446503238
21627,17767.281666621442
21628,24043.784236952528
21629,14495.010672417451
21630,32435.98783085854
21631,15022.969118684676
21632,14293.025576372052
21633,27474.522757486742
21634,16494.150058346662
21635,18930.504562448576
21636,16547.25118392765
21637,12923.900352018498
21638,9692.635434222995
21639,12279.113485456008
21640,8885.89052404229
21641,14707.369803802383
21642,15798.351004490067
21643,30072.997084367955
21644,11687.998524798159
21645,16324.481791338243
21646,19397.891858218387
21647,13114.105632512888
21648,23634.00698428925
21649,18358.304579628893
21650,14313.189224307851
21651,16942.649056967028
21652,26839.532377755375
21653,17723.40616969361
21654,22881.350720539875
21655,15981.29985105367
21656,9734.376393533907
21657,27710.227592140895
21658,9207.244221005018
21659,11303.093021191917
21660,13903.54084284488
21661,22204.36530018101
21662,17446.760385687972
21663,16720.789822836865
21664,14976.590003871408
21665,24243.659349404392
21666,22078.159680554494
21667,19306.305787410678
21668,17122.626896223523
21669,15413.257090585375
21670,27113.989914908674
21671,27825.090075055137
21672,11977.998238816184
21673,16020.545321092784
21674,36724.43467315986
21675,21955.279885518034
21676,10238.414601707173
21677,20629.86032615677
21678,15459.221549747337
21679,20580.51111218747
21680,23009.00902982934
21681,23387.523702235503
21682,20970.01507141773
21683,19501.926780388665
21684,24690.749067041637
21685,12293.304750980686
21686,14265.106683992311
21687,15935.032178427035
21688,25068.840786401197
21689,30060.03830122979
21690,10095.617522175708
21691,17125.211062197115
21692,20368.71311486377
21693,15889.430642155727
21694,20794.127914140183
21695,10087.600192787606
21696,17346.8655935611
21697,15415.951320251645
21698,14337.58417113116
21699,13325.969327171992
21700,17502.541675845423
21701,29559.814782910747
21702,20690.894702618963
21703,14084.259881447942
21704,12203.215110275709
21705,14371.83630629892
21706,15132.264103913752
21707,15478.21681863198
21708,9638.996509492568
21709,16210.50288968236
21710,11799.020775809899
21711,12669.607347369018
21712,26317.323540474597
21713,13753.671527859467
21714,10612.299438388694
21715,12950.538667569897
21716,18846.265389791857
21717,17296.920583135634
21718,11357.662273042519
21719,18106.969551375463
21720,30903.872412014858
21721,19631.18985744743
21722,15393.595163682232
21723,17772.52676394176
21724,20328.08801640996
21725,9723.659930985054
21726,15184.575695621796
21727,26096.103648157936
21728,15257.008376862588
21729,13114.195606567464
21730,11488.278968123275
21731,17479.77520806591
21732,16104.270752186048
21733,36081.28332293335
21734,11579.412797819648
21735,14313.259276854727
21736,12591.724718991554
21737,24619.46738829839
21738,16362.832735598477
21739,11435.538828813402
21740,13290.932768066163
21741,11613.522008754588
21742,13745.91445748267
21743,10874.407044007821
21744,11556.117856852577
21745,20568.57121488953
21746,16149.344865721825
21747,25854.70178547107
21748,18474.24491230015
21749,18260.05954751775
21750,20419.423831732627
21751,20144.07499448915
21752,11056.111895032283
21753,16061.09061880856
21754,25651.693108166735
21755,16671.74058399132
21756,13216.480229745639
21757,19564.69964303749
21758,16018.176144623469
21759,14540.369570063951
21760,12787.11891354014
21761,21310.806478494786
21762,23541.570680201046
21763,12243.330163915796
21764,19668.567897748166
21765,22537.603840801035
21766,15371.211564677247
21767,19561.72711466687
21768,20529.422588841797
21769,16805.03173133199
21770,16144.340258718797
21771,21603.283094904902
21772,18739.322924294283
21773,18437.693681641744
21774,36501.30937665953
21775,18708.050108493382
21776,16491.089701036653
21777,24648.172814694983
21778,33600.09106567626
21779,25424.38508593144
21780,12035.58306766589
21781,13877.52985232721
21782,21751.094774763853
21783,25971.08401446751
21784,12858.987575157633
21785,21089.930662358835
21786,38856.09530305466
21787,28154.54919692325
21788,15555.479691735305
21789,16799.5077652347
21790,24013.320105686413
21791,18876.39989900819
21792,20190.71425511406
21793,21230.397304065646
